-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1988.2,Feb-88,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1988,2,-14.73,-16.17931034,29,-38.1,29,8.5,29,11.59,10.4,29,4,16.84,16,29,10,124.82,166.7,29,0,991.2
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1988.3,Mar-88,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1988,3,-7.85,-8.390322581,31,-26.8,31,4.5,31,14.79,44.2,31,9,17.1,60.2,31,36,183.12,127,31,0,818.1
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1988.4,Apr-88,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1988,4,2.55,2.913333333,30,-9.2,30,29.3,30,25.21,1,30,0,14.93,2,30,0,227.71,256.6,30,0,452.6
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1988.5,May-88,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1988,5,10.1,13.17741935,31,-2.3,31,31.5,31,43.31,12,31,4,2.93,0,31,0,269.39,278,31,21,170.5
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1988.6,Jun-88,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1988,6,15.16,19.73,30,5.6,30,38.2,30,74.4,15.4,30,4,0.09,0,30,0,273.94,313,30,71.9,20
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1988.7,Jul-88,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1988,7,17.55,18.70645161,31,6.1,31,34,31,82.7,45.4,31,10,,0,31,0,306.96,295.5,31,40.4,18.5
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1988.8,Aug-88,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1988,8,16.75,16.74193548,31,3.6,31,31.8,31,57.22,80.4,31,9,,0,31,0,286.12,274.7,31,17.4,56.4
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1988.9,Sep-88,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1988,9,10.64,10.93,30,-2.1,30,31.3,30,40.81,55.9,30,6,1.38,0,30,0,184.57,182.7,30,1.1,213.2
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1988.10,Oct-88,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1988,10,2.72,2.467741935,31,-19.8,31,22.9,31,27.72,11.4,31,3,14.89,10.2,31,6,134.89,190.9,31,0,481.5
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1988.11,Nov-88,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1988,11,-7.78,-5.403333333,30,-20.8,30,5.9,30,16.14,14.6,30,5,19.28,14.8,30,1,87.66,47.6,30,0,702.1
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1988.12,Dec-88,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1988,12,-15.98,-13.55483871,31,-32.7,31,5.8,31,18.2,9.4,31,2,24.73,15.3,31,9,79.83,92,31,0,978.2
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1989.1,Jan-89,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1989,1,-18.74,-16.82903226,31,-41.4,31,6.7,31,15.19,9.1,31,2,22.25,17.1,31,13,100.2,113.9,31,0,1079.7
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1989.2,Feb-89,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1989,2,-14.73,-16.72142857,28,-36.9,28,1.4,28,11.59,14,28,2,16.84,23.2,28,17,124.82,167.8,28,0,972.2
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1989.3,Mar-89,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1989,3,-7.85,-13.46129032,31,-36,31,3.9,31,14.79,19.4,31,7,17.1,27.6,31,17,183.12,184.6,31,0,975.3
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1989.4,Apr-89,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1989,4,2.55,2.853333333,30,-14.4,30,26,30,25.21,9.4,30,3,14.93,1.4,30,0,227.71,281.1,30,0,454.4
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1989.5,May-89,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1989,5,10.1,11.56774194,31,-6.3,31,28.7,31,43.31,62,31,10,2.93,1.6,31,0,269.39,283.3,31,6.2,205.6
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1989.6,Jun-89,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1989,6,15.16,15.78333333,30,2.1,30,30.4,30,74.4,91.2,30,13,0.09,0,30,0,273.94,300.9,30,14.5,81
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1989.7,Jul-89,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1989,7,17.55,19.47096774,31,4.1,31,35.4,31,82.7,41.6,31,7,,0,31,0,306.96,342.5,31,66.4,20.8
-104,53.33333333,53.333,-104,NIPAWIN A,4075518,3420.1989.8,Aug-89,2014-07-31 11:50,SK,SASKATCHEWAN,SASKATCHEWAN,1989,8,16.75,16.39677419,31,3.2,31,32.4,31,57.22,105.2,31,6,,0,31,0,286.12,248.4,31,25.4,75.1
